id;nb_previous_loans;avg_amount_loans_previous;age;years_on_the_job;flag_own_car;status
5105642;22;123.908485;57;-999;0;0
5105782;19;122.35167;30;5;1;0
5112609;36;128.7437;52;24;0;0
5112661;12;121.462555;33;2;0;0
5113347;31;130.75073;25;6;1;0
5113439;12;120.4697;51;7;0;0
5113662;22;138.67902;53;-999;0;0
5113775;38;120.69494;56;-999;0;0
5114464;4;108.00805;44;1;1;0
5114465;48;120.84116;33;1;1;0
5114567;7;110.42513;42;7;1;0
5115450;45;123.56177;49;2;1;0
5115736;30;121.31843;55;35;0;0
5116042;56;130.25807;38;3;0;0
5116261;22;138.50058;48;20;0;0
5116495;21;130.93558;36;4;0;0
5116664;12;120.10144;41;6;0;0
5117418;10;140.01186;44;10;1;0
5117489;11;145.95155;51;3;0;0
5117494;4;106.49395;45;2;0;0
5117732;9;133.97623;28;2;0;0
5117736;32;130.57657;38;8;1;0
5118258;45;124.22142;40;11;0;0
5118260;45;141.0239;40;11;0;0
5118641;19;126.146225;64;5;1;0
5125164;7;124.265366;33;5;0;0
5125332;30;122.15708;35;11;1;0
5125601;15;126.749275;28;8;1;0
5125810;46;127.164566;39;6;1;0
5126224;22;135.83551;65;-999;1;0
5126305;2;135.26556;27;5;0;0
5126366;9;146.89081;37;5;0;0
5126428;33;140.13432;36;4;0;0
5126617;23;126.06757;62;-999;0;0
5126834;47;124.20888;54;13;0;0
5132824;6;123.483246;31;3;1;0
5135806;28;137.9548;53;8;0;0
5135902;6;117.886314;40;1;0;0
5136029;28;141.03534;53;6;1;0
5136896;44;122.631966;66;-999;0;0
5137427;12;123.26119;41;6;0;0
5142188;4;168.73793;51;26;0;0
5142619;40;125.592674;41;3;0;0
5142765;18;133.26846;34;12;1;0
5142807;36;127.073204;50;12;0;0
5143081;34;136.09808;38;1;1;0
5143436;40;137.3391;62;-999;0;0
5143623;43;134.9458;43;6;0;0
5145704;16;122.1745;35;12;0;0
5146428;12;125.574524;24;2;1;0
5149056;42;128.43234;43;7;0;0
5149179;39;131.51237;50;32;0;0
5149452;7;133.17296;33;7;1;0
5149535;58;127.45124;35;9;0;0
5149572;17;120.27413;46;2;0;0
5149607;11;122.96664;28;7;0;0
5149716;3;129.37029;29;0;0;0
5149936;28;129.69441;51;2;0;0
5008913;15;133.62654;42;9;0;0
5008986;10;143.83682;57;6;1;0
5009192;33;139.19672;48;16;0;0
5009267;17;133.1545;28;4;1;0
5009559;42;135.30275;51;27;0;0
5009830;25;130.41872;43;1;0;0
5010200;9;123.97107;27;5;1;0
5010208;12;136.08588;38;11;0;0
5021552;24;124.80703;57;4;0;0
5021571;12;141.37807;34;13;0;0
5021750;3;107.28884;28;8;0;0
5022294;39;137.8243;41;9;0;0
5022423;57;128.18185;52;3;0;0
5022640;8;164.89418;31;4;0;0
5022816;9;120.0374;23;2;0;0
5023187;28;125.687195;47;7;1;0
5023233;2;172.75604;31;3;1;0
5023452;1;123.481606;56;2;0;0
5023932;7;138.89917;41;6;0;0
5024058;2;105.786766;36;4;0;0
5024082;41;134.75436;39;10;0;0
5024516;28;147.71014;64;-999;0;0
5024632;18;129.08961;54;3;0;0
5024792;20;137.96059;65;-999;0;0
5024816;17;143.95792;61;-999;0;0
5025196;19;147.81259;60;-999;0;0
5025954;5;142.46037;37;15;0;0
5029189;4;108.97806;36;17;1;0
5029312;27;121.77463;42;7;0;0
5029633;33;134.6943;40;6;0;0
5029732;46;118.94752;51;21;1;0
5033623;5;106.36144;39;19;1;0
5033666;28;126.36159;35;1;0;0
5033784;26;124.77889;51;6;0;0
5033844;10;113.91319;39;5;1;0
5035867;40;124.08171;48;1;0;1
5035924;1;147.53119;42;2;1;0
5036246;1;109.68194;42;1;0;0
5036520;14;133.53903;31;8;0;0
5036531;11;133.65102;25;0;1;0
5036702;17;128.72353;43;17;0;0
5036882;33;130.03668;61;-999;1;0
5038634;5;122.99783;57;-999;0;0
5038749;2;133.14296;39;2;1;0
5041106;11;152.49991;58;-999;0;0
5041543;11;126.10043;29;2;0;0
5041780;17;124.07752;41;1;0;0
5041799;16;137.41992;44;1;0;0
5041863;38;126.23775;54;18;0;0
5042154;30;116.69695;54;4;0;0
5042336;14;138.91396;29;6;0;0
5044514;7;131.01697;41;19;0;0
5045408;59;134.924;31;7;0;0
5045438;27;117.78798;64;-999;1;0
5045620;4;129.15236;39;7;0;0
5046284;1;111.16229;66;-999;0;0
5046372;23;126.05121;61;2;0;0
5046413;24;120.78925;40;4;1;0
5046428;14;134.63826;30;1;1;0
5047788;35;129.28842;29;3;1;0
5048107;16;123.54494;39;4;1;0
5048301;48;126.05463;30;3;1;0
5048543;11;116.403625;44;-999;0;0
5048608;21;136.00883;42;9;0;0
5050544;39;142.28569;46;8;0;0
5050781;24;138.6365;28;5;0;0
5051017;17;124.11217;42;1;0;0
5051194;39;126.05536;35;8;1;0
5053138;33;128.72589;31;10;1;0
5053978;17;131.74747;33;9;1;0
5054241;14;137.7799;29;3;0;0
5054258;8;141.66243;28;7;0;0
5054513;4;111.981804;34;5;0;0
5056081;42;137.28773;59;15;1;0
5058508;14;121.968094;62;-999;0;0
5061365;16;127.15721;26;1;1;0
5061476;20;122.19616;31;9;1;0
5061599;28;131.23457;54;1;0;0
5061638;16;126.17748;59;-999;0;0
5062160;29;132.74254;56;6;0;0
5062273;29;122.796555;33;8;0;0
5062452;6;142.42555;42;4;0;0
5062461;15;139.21573;38;0;0;0
5065320;15;135.93976;34;4;1;0
5065685;4;134.45753;41;7;1;0
5066364;35;148.55737;45;7;0;0
5067100;3;146.19609;60;4;0;0
5067158;22;127.36777;32;10;1;0
5067187;23;121.58492;31;2;0;0
5067303;44;134.47786;61;-999;0;0
5067619;25;125.49647;31;9;1;0
5067656;13;113.81865;47;4;0;0
5068194;13;116.75745;49;10;1;0
5068322;5;116.27206;50;10;0;0
5068559;59;132.03357;54;1;1;0
5068628;37;127.58778;58;10;1;0
5069123;23;127.3259;65;-999;0;0
5069209;27;128.07478;55;-999;1;0
5069250;51;135.97404;37;1;0;0
5079079;22;118.94908;35;15;0;0
5085623;54;128.74556;34;1;0;0
5085761;17;141.25998;31;13;1;0
5085787;1;122.710304;39;1;0;0
5085913;17;124.53745;56;25;0;0
5086040;18;127.11682;39;7;1;0
5088210;16;138.15761;60;-999;0;0
5088223;1;106.21377;28;8;1;0
5088310;3;118.16174;44;13;0;0
5088688;8;116.739456;51;4;0;0
5089506;25;129.37088;38;5;1;0
5089920;2;102.77735;60;-999;0;0
5090036;3;121.713776;59;-999;0;0
5090776;40;126.787094;62;-999;0;0
5090777;18;126.395355;39;7;1;0
5091146;9;116.83788;29;4;1;0
5091640;1;137.23483;49;8;1;0
5091762;20;123.234886;42;4;0;0
5091770;2;108.56791;48;6;0;0
5091936;3;162.82613;59;-999;0;0
5092011;40;126.11433;54;4;0;0
5092082;59;126.67273;42;3;1;0
5094913;50;128.67432;53;8;0;0
5095269;45;127.756226;28;2;1;0
5095271;4;126.06497;28;2;1;0
5095298;21;125.67488;34;10;1;0
5095514;19;136.08293;56;3;1;0
5095592;17;128.25623;24;2;0;0
5095725;20;137.9774;26;4;1;0
5095804;23;126.29;34;4;1;0
5096316;6;121.27665;39;6;1;0
5096528;36;133.66847;55;2;0;1
5096740;47;132.01816;40;9;1;0
5096775;25;120.903404;59;-999;0;0
5097155;8;136.42285;52;21;0;0
5099716;29;134.25725;38;4;1;0
5099991;25;124.49211;35;5;1;0
5100024;59;121.235596;35;8;1;0
5100072;17;133.20432;33;2;0;0
5100090;26;119.5902;38;-999;0;0
5100374;15;125.27645;49;1;0;0
5105260;7;128.9835;28;0;0;0
5105392;11;123.33786;27;4;0;0
5105467;55;127.31853;58;-999;0;0
5105773;59;130.32068;52;3;0;0
5105889;1;191.86833;33;8;0;0
5106153;8;128.49266;40;10;1;0
5111095;22;124.01428;29;8;0;0
5111096;5;113.91029;29;8;0;0
5112740;31;136.48795;50;8;1;0
5112772;41;123.73146;30;6;1;0
5113253;7;131.08293;32;1;1;0
5113664;35;129.1629;53;-999;0;0
5114078;7;124.41479;30;0;1;0
5114501;58;131.315;27;6;0;0
5115515;20;120.55569;35;9;0;0
5115552;40;131.62791;36;6;0;0
5115642;14;120.225525;40;2;1;0
5116303;12;130.90317;62;-999;0;0
5116505;24;130.69916;25;1;1;0
5116531;39;134.94601;59;-999;0;0
5116968;50;126.810074;39;9;0;0
5116997;41;130.43294;44;6;1;0
5117147;6;133.88983;44;1;1;0
5117261;51;125.901276;61;-999;0;0
5117415;11;122.391556;44;10;1;0
5117518;20;138.28851;39;10;0;0
5117566;7;129.11911;61;-999;0;0
5118156;24;127.23601;45;5;0;0
5118276;24;133.96715;58;-999;0;0
5125208;3;105.97079;51;20;0;0
5125431;18;142.06384;36;3;1;0
5125468;29;123.770485;50;14;0;0
5125741;12;118.86291;31;7;1;0
5126614;49;127.34093;62;-999;0;0
5132687;16;115.41405;54;16;0;0
5132699;2;123.60421;35;8;0;0
5132951;1;111.17956;35;4;0;0
5135734;30;132.74684;33;12;0;0
5135772;15;140.07013;38;3;0;0
5135786;49;129.71803;65;6;0;0
5135832;15;125.24694;59;-999;1;0
5136933;47;134.43297;50;7;1;0
5137095;39;132.53711;33;0;1;0
5139350;35;138.56436;55;3;1;0
5139387;20;141.31644;44;1;0;0
5140074;20;117.3194;41;1;0;0
5140191;7;118.31758;27;2;0;0
5142696;8;116.40563;61;-999;0;0
5142899;15;157.72372;25;1;0;0
5142999;19;135.25876;34;15;1;0
5143191;15;122.02262;33;9;1;0
5143522;36;122.36301;64;-999;0;0
5143579;19;127.969345;25;3;1;0
5145719;7;125.605644;32;1;0;0
5145730;40;132.62778;38;4;1;0
5145767;60;139.234;42;13;1;0
5145934;7;120.66164;41;4;1;0
5145980;18;129.29977;53;16;1;0
5146048;3;112.72386;37;0;1;0
5146099;17;128.42023;49;9;1;0
5146186;19;124.381386;50;10;0;0
5146479;21;131.09984;51;9;0;0
5148583;42;129.04515;31;4;1;0
5149145;25;112.832535;30;10;1;0
5149251;10;137.05914;33;2;0;0
5149287;4;140.31686;42;1;1;0
5149303;4;135.09073;40;5;1;0
5149409;11;145.14986;37;3;0;0
5149506;10;133.82213;47;21;0;0
5009123;43;131.44427;43;1;0;0
5009416;2;104.567894;53;1;0;0
5009441;7;116.80474;26;5;0;0
5009576;9;115.820755;47;2;1;0
5009605;5;115.31972;35;10;0;0
5009607;23;122.51476;34;3;0;0
5009729;4;125.855644;36;4;1;0
5009784;28;126.98412;41;19;1;0
5009844;13;125.762535;43;0;1;0
5009879;3;140.69476;27;5;0;0
5009941;11;133.5064;29;6;0;0
5009988;25;124.960014;63;-999;1;0
5010412;1;122.331436;60;-999;0;0
5010488;1;136.11946;55;-999;1;0
5010673;20;127.79381;42;24;0;0
5010865;8;126.39764;50;2;1;0
5021299;6;109.32488;42;4;0;0
5021874;16;122.54482;26;0;1;0
5022291;32;130.92233;41;9;0;0
5022367;23;124.40187;30;9;1;0
5022738;44;130.35104;58;-999;0;0
5022942;5;137.22246;38;4;1;0
5023385;37;136.3764;58;-999;0;0
5024050;2;112.79628;36;4;0;0
5024564;25;141.16742;32;6;0;0
5024705;58;123.11705;37;0;1;0
5024860;18;147.58157;67;-999;1;0
5025151;6;125.95244;67;-999;0;0
5028453;1;162.1794;55;-999;1;0
5028489;48;129.32944;45;3;1;0
5029440;39;125.657166;48;9;1;0
5029529;12;122.75473;59;-999;1;0
5029641;5;120.2081;34;3;0;0
5029645;43;126.42947;43;4;0;0
5029711;42;122.60913;30;2;0;0
5041670;5;127.82976;31;4;1;0
5041767;4;121.61305;56;-999;1;0
5041835;51;133.9943;62;-999;1;0
5044750;8;125.197105;45;1;0;0
5044935;35;130.20099;44;15;0;0
5045469;32;142.2546;37;0;0;0
5045624;12;126.15183;39;7;0;0
5045867;24;122.58799;46;8;1;0
5045927;11;111.136055;65;-999;0;0
5045957;12;116.90887;43;13;0;0
5046157;34;135.41252;61;-999;1;0
5046326;4;127.81549;42;6;0;0
5046502;4;117.4667;54;3;0;0
5047796;12;151.95648;33;2;0;0
5047808;31;123.78468;39;7;1;0
5048151;8;129.70778;49;10;1;0
5048534;38;129.31772;33;3;1;0
5048535;33;129.1879;33;3;1;0
5050562;16;126.16287;46;8;0;0
5050641;15;110.195465;28;2;1;0
5051187;22;129.95605;33;2;1;0
5052691;13;123.11106;32;8;0;0
5052695;12;120.6152;28;4;0;0
5053462;26;120.34283;46;3;1;0
5053654;30;125.32707;37;10;0;0
5053711;25;126.32798;35;4;1;0
5054407;19;128.04306;36;14;0;0
5054685;14;123.90732;28;6;0;0
5054728;6;124.86761;51;3;0;0
5061152;54;129.06607;36;10;1;0
5061308;9;120.60419;53;18;0;0
5061392;47;136.46811;58;-999;0;0
5061622;52;132.67403;33;9;1;0
5061818;36;129.65407;23;4;0;0
5061855;7;126.71732;55;-999;0;0
5061914;9;116.89159;63;-999;0;0
5061948;23;134.78938;37;3;0;0
5062501;11;132.01555;41;2;0;0
5062607;22;129.15237;50;5;1;0
5062612;3;149.22467;29;8;0;0
5065503;50;121.0306;34;7;1;0
5066428;1;172.07652;36;5;0;0
5066532;19;122.09392;49;13;0;0
5066654;17;138.43402;31;8;1;0
5067055;39;123.75603;42;8;1;0
5067166;22;134.54074;57;3;0;0
5067237;29;124.17707;46;20;1;0
5067572;14;131.03583;35;5;1;0
5067584;37;122.620735;49;1;1;0
5067643;7;111.87863;55;-999;0;0
5067942;41;130.32426;46;9;1;0
5068476;22;120.98458;59;12;1;0
5068565;23;132.54211;51;8;0;0
5068665;14;127.33908;53;5;1;0
5068683;3;106.12783;32;3;0;0
5079177;7;133.48824;26;5;0;0
5085855;22;126.86469;56;-999;0;0
5087743;11;128.84882;68;-999;0;0
5088250;17;136.45543;46;18;0;0
5088702;6;125.597534;40;4;1;0
5089018;12;132.1667;44;15;0;0
5089518;48;127.34007;38;5;1;0
5089686;8;113.215546;56;-999;0;0
5089757;15;133.15622;38;1;0;0
5090729;28;125.38608;34;6;1;0
5091296;19;122.62744;41;4;0;0
5091555;54;130.02837;34;8;0;0
5092373;8;161.01831;64;-999;1;0
5095207;3;137.95819;51;15;1;0
5095225;20;136.55125;44;3;1;0
5095553;25;120.31665;64;-999;0;0
5095557;42;121.54645;32;11;0;0
5095924;11;116.31526;56;-999;0;0
5096633;2;159.991;28;4;0;1
5096668;1;289.03168;39;-999;1;0
5096992;15;126.871826;24;1;0;0
5097148;8;174.3282;59;-999;0;0
5100030;14;116.48284;37;3;0;0
5100325;38;134.68811;63;-999;1;0
5100465;19;139.05722;50;0;0;0
5104886;22;131.58762;29;4;1;0
5104965;41;121.34558;49;17;0;0
5105450;39;130.7393;27;7;0;0
5105950;24;127.71333;40;1;0;0
5112666;8;127.68873;54;8;0;0
5113341;12;142.47258;31;13;0;0
5113935;11;122.23129;47;23;1;0
5114202;4;173.05496;39;7;1;0
5114611;1;100.6924;52;-999;1;0
5115518;23;137.55362;40;20;1;0
5115546;24;140.54416;41;13;0;0
5116050;20;121.98295;49;29;0;0
5116196;24;126.68812;59;-999;0;0
5116601;38;132.22993;46;2;1;0
5117180;16;134.65874;54;19;0;0
5117411;10;140.32507;52;2;0;0
5117498;2;117.853775;45;2;0;0
5117639;19;132.51079;29;4;0;0
5118090;33;128.00658;42;9;1;0
5118416;4;132.26326;33;5;0;0
5118457;3;119.677864;28;2;0;0
5125221;30;125.26543;50;17;0;0
5125308;10;121.98163;38;8;0;0
5125560;18;118.841484;27;8;1;0
5126074;16;135.54744;35;3;0;0
5126285;41;134.53798;33;1;0;0
5126352;54;132.98964;34;1;0;0
5132578;2;150.62233;48;7;0;0
5135883;52;136.95384;33;3;0;0
5137121;17;140.26555;63;-999;1;0
5137254;37;125.064735;51;3;1;0
5139683;16;131.215;38;11;1;0
5139886;7;112.85063;51;16;0;0
5139890;30;124.01806;51;16;0;0
5140102;10;131.77882;56;3;0;0
5142193;21;136.0651;30;3;0;0
5142213;27;118.5749;34;0;1;0
5142262;45;138.00684;49;5;1;0
5142314;46;122.72945;46;1;0;0
5142325;10;139.47076;24;2;1;0
5142407;29;135.00691;64;-999;1;0
5142528;17;126.42536;53;0;1;0
5142573;29;142.09943;54;8;0;0
5143481;35;123.55002;64;-999;0;0
5145979;30;125.77728;53;16;1;0
5146116;37;128.71892;57;31;0;0
5149399;24;129.11873;37;3;0;0
5149593;39;137.12907;34;5;0;0
5149805;10;129.2988;27;6;0;0
5149859;9;132.71739;35;17;0;0
5150318;24;116.958046;26;3;1;0
5009307;27;131.9366;55;-999;1;0
5009450;22;131.29156;47;4;0;0
5009540;19;135.1881;42;5;1;0
5009571;34;133.31987;41;9;1;0
5009600;40;130.51031;47;2;1;0
5010974;14;143.80678;50;10;1;0
5021274;43;138.81265;39;16;1;0
5021601;2;109.907845;53;7;0;0
5021671;40;135.23775;38;2;0;0
5021779;8;121.5365;40;4;0;0
5021884;8;128.62967;46;4;1;0
5021964;4;134.4592;32;3;0;0
5023056;5;123.54542;58;-999;0;0
5023942;23;130.78058;25;6;1;0
5023952;9;131.08846;41;14;1;0
5024236;17;137.59918;59;-999;0;0
5024763;7;125.24509;40;3;1;0
5024906;8;121.33392;37;4;0;0
5026118;21;130.26361;58;7;0;0
5026630;22;131.81924;49;24;0;0
5028296;44;126.19043;38;1;1;0
5029040;51;130.76984;63;-999;0;0
5029110;7;115.30062;58;-999;0;0
5029764;31;134.53622;58;33;1;0
5033773;8;117.378265;53;3;1;0
5033785;22;134.78735;44;7;0;0
5033873;45;128.91359;36;2;1;0
5036272;6;120.05522;57;-999;1;0
5036407;3;138.56276;37;3;1;0
5036483;59;132.49933;44;9;0;0
5036513;29;126.693016;56;25;1;0
5036643;23;129.2478;28;6;1;0
5037143;7;113.41353;66;-999;0;0
5037199;42;118.889465;31;4;1;0
5038592;26;121.60566;46;1;1;0
5038679;7;122.70738;50;-999;0;0
5041277;56;138.55829;56;-999;0;0
5041689;8;137.6444;28;3;0;0
5042074;27;130.00919;44;20;1;0
5042258;1;126.50475;26;2;0;0
5042299;27;133.3624;42;6;1;0
5045083;10;128.51755;34;12;1;0
5045522;28;141.98279;58;-999;0;0
5046061;16;119.34743;35;6;0;0
5046062;34;123.73868;62;-999;0;0
5046094;12;120.11269;65;-999;0;0
5047730;36;129.87326;39;12;0;0
5048194;39;136.86687;27;2;1;0
5048225;45;127.144745;51;27;0;0
5048460;2;144.90714;26;0;1;0
5048502;17;123.035126;41;15;1;0
5050485;39;143.45918;51;29;0;0
5050596;6;155.3854;35;4;1;0
5050840;37;126.112625;62;1;1;0
5051005;27;134.50237;29;4;0;0
5052805;5;113.56191;53;7;0;0
5052809;1;116.71037;23;1;1;0
5053714;1;105.55554;40;4;1;0
5053910;25;140.83844;39;7;1;0
5054169;5;146.15964;31;1;0;0
5054277;7;131.45433;39;10;0;0
5054295;8;113.5443;35;1;0;0
5054310;6;116.69794;28;2;0;0
5054426;9;111.83281;32;4;0;0
5054480;2;147.42886;34;2;1;0
5054499;20;124.03863;23;2;1;0
5054500;16;122.54672;23;2;1;0
5054525;9;134.12802;45;23;0;0
5054554;18;116.00296;65;-999;0;0
5054648;18;121.358215;66;-999;0;0
5054749;7;144.56389;49;0;0;0
5056015;43;125.56223;50;6;1;0
5058329;12;123.92307;59;-999;0;0
5058532;18;131.18222;25;1;0;1
5058542;49;125.782616;64;-999;1;0
5062062;10;126.67133;49;5;0;0
5062271;7;142.47845;33;8;0;0
5062468;51;128.21223;45;3;1;0
5062623;30;130.62343;31;11;1;0
5066661;24;133.43793;31;8;1;0
5066993;45;130.30138;58;4;1;1
5068323;8;134.06177;50;10;0;0
5068529;10;139.03835;23;2;0;0
5068873;24;135.86406;28;10;0;0
5068890;14;125.909584;64;13;0;0
5069065;38;136.4019;49;7;1;0
5069228;40;134.04646;47;3;1;0
5074752;2;135.47964;62;-999;0;0
5085687;59;124.41448;57;9;0;0
5085755;8;113.99432;32;2;1;0
5086030;4;127.737236;48;21;0;0
5087481;7;119.13792;61;19;1;0
5088163;10;143.7467;35;2;0;0
5088326;3;145.74771;40;14;0;0
5088567;4;107.07883;54;20;0;0
5088690;8;119.252815;51;4;0;0
5089133;10;143.22668;43;3;0;0
5089327;10;146.11478;30;0;0;0
5089575;38;130.87802;31;7;0;0
5089618;20;125.82009;43;5;1;0
5089860;12;119.468796;57;-999;0;0
5090049;22;141.603;43;1;0;0
5090057;47;124.26811;51;11;0;0
5090356;5;118.01521;33;4;1;0
5090674;4;118.570625;38;1;0;0
5090805;4;126.5743;46;18;0;0
5091315;1;107.68364;31;5;0;0
5092251;44;128.83861;47;3;1;0
5092441;41;133.95825;54;-999;1;0
5094916;31;131.4467;38;3;0;0
5094939;17;126.009895;58;-999;0;0
5095055;4;115.47387;62;-999;1;0
5095248;7;123.03753;29;4;1;0
5095624;7;133.83946;38;3;0;0
5096205;36;119.517586;43;10;0;0
5096257;13;127.91041;26;0;0;0
5096373;22;125.08518;40;10;1;0
5097068;22;125.28964;44;5;1;0
5099751;31;130.4446;28;9;0;0
5105080;29;124.831345;49;7;1;0
5105178;43;130.62148;44;2;0;0
5105241;37;119.14248;39;3;0;0
5105502;8;131.26321;29;4;0;0
5105828;47;128.75319;49;8;0;0
5105970;10;119.06652;27;2;1;0
5105974;12;134.92867;42;6;1;0
5106057;22;130.16803;34;8;1;0
5112818;52;131.99599;41;16;0;0
5113257;6;126.65048;32;1;1;0
5114220;12;127.47902;33;6;1;0
5115478;18;145.43944;66;-999;0;0
5115650;25;126.01506;57;-999;0;0
5115696;13;140.62105;50;6;1;0
5115855;24;128.18593;28;5;0;0
5115898;45;127.366806;62;-999;0;0
5116226;44;133.64061;69;-999;1;0
5116286;5;133.09192;52;1;0;0
5116639;15;139.90944;43;2;0;0
5116666;29;120.92619;41;6;0;0
5116857;2;160.7963;27;1;0;0
5117039;20;139.16077;39;0;1;0
5117401;4;210.34659;26;5;0;0
5117577;24;137.06758;53;32;1;0
5117637;4;145.68684;29;4;0;0
5117892;8;122.18402;31;4;1;0
5118093;21;116.80022;42;9;1;0
5125443;22;135.64606;50;12;1;0
5125524;13;152.53021;38;15;0;0
5125689;7;136.5795;38;10;0;0
5125856;43;119.62788;49;4;0;0
5126087;14;131.8493;51;15;1;0
5126233;3;119.1561;46;3;0;0
5126294;43;131.91891;58;32;0;0
5135509;20;125.44953;34;10;0;0
5135634;34;135.42938;52;4;1;0
5135810;10;129.84695;53;8;0;0
5135889;2;125.794975;52;9;1;0
5139331;33;139.27411;25;4;0;0
5139392;7;118.0066;44;1;0;0
5139652;10;117.16355;33;5;0;0
5142273;3;130.837;43;1;0;0
5142391;39;127.47025;62;0;1;0
5142600;15;125.17537;40;6;0;0
5142780;35;127.9598;38;4;1;0
5143060;11;122.16063;27;2;0;0
5143080;8;114.04583;38;1;1;0
5143185;57;130.28844;35;4;0;0
5143242;24;131.75186;53;5;0;0
5146270;28;125.1849;45;6;0;0
5146544;12;122.13224;45;5;1;0
5148550;31;125.89583;50;15;1;0
5148881;19;115.62083;51;15;1;0
5149062;39;122.87833;56;-999;0;0
5149205;31;124.77137;42;3;0;0
5149300;30;123.82245;40;5;1;0
5149312;3;114.84359;51;16;1;0
5149333;51;129.83813;53;6;0;0
5149353;26;135.86618;33;9;1;0
5149514;12;128.08453;48;-999;1;0
5149694;41;139.17583;38;17;0;0
5149876;15;137.40627;48;1;1;0
5150080;23;124.33405;30;8;1;0
5150385;4;135.43188;54;9;0;0
5008941;7;130.4765;42;9;0;0
5009029;15;130.41249;39;8;1;0
5009072;23;124.01946;28;9;1;0
5009104;27;134.50131;35;11;1;0
5009243;7;129.33527;52;14;0;0
5009738;4;126.33848;40;12;1;0
5010496;23;137.8439;28;1;1;0
5010803;50;130.70964;42;2;0;0
5010927;4;109.637924;35;1;1;0
5010941;35;124.68193;46;18;0;0
5021271;46;125.79826;40;12;1;0
5021381;7;128.85153;60;1;0;0
5021547;59;128.63747;57;4;0;0
5021815;19;126.296364;31;5;1;0
5021936;25;123.62364;61;-999;0;0
5022202;41;128.80394;53;7;1;0
5022225;4;119.31437;65;-999;0;0
5022305;19;124.651085;52;9;0;0
5022488;21;138.64824;46;8;0;0
5022744;27;136.37186;29;9;0;0
5023173;4;125.10224;48;13;0;0
5023234;18;130.77814;31;3;1;0
5023468;19;129.06364;57;-999;1;0
5023660;15;142.81717;39;3;0;0
5024134;1;161.91957;24;3;1;0
5024145;13;131.05939;31;3;1;0
5024159;6;121.12107;26;3;0;0
5024609;4;120.88646;44;1;0;0
5025847;12;122.12244;61;-999;0;0
5026370;3;129.81238;37;15;0;0
5028363;57;135.68526;50;0;0;0
5028484;22;127.95476;45;3;1;0
5028675;30;130.87021;41;15;0;0
5029216;10;134.62749;60;7;0;0
5029228;3;126.074715;53;12;0;0
5029491;32;125.860565;57;10;1;0
5029706;6;114.192474;34;2;0;0
5029768;20;122.94082;58;2;0;0
5032277;7;155.89528;34;2;1;0
5033613;25;123.50368;59;2;1;0
5033733;24;122.66125;49;10;0;0
5033939;7;129.10083;41;21;1;0
5034015;39;128.63547;45;0;0;0
5036681;18;125.39001;24;4;1;0
5036707;5;128.77399;46;5;1;0
5038554;45;141.92801;40;3;1;0
5038621;5;143.71672;67;-999;0;0
5038723;39;126.34467;42;-999;1;1
5038845;24;129.25284;46;4;0;0
5041499;17;124.07765;35;0;1;0
5041721;11;139.87062;30;2;0;1
5041935;19;128.60243;28;2;0;0
5041952;9;137.33342;55;-999;0;0
5041986;2;126.85665;45;13;0;0
5042081;16;131.51085;53;5;1;0
5042219;43;123.96645;32;4;1;0
5044664;22;128.1772;61;-999;0;0
5045247;1;100.67299;38;5;1;0
5045361;1;113.73313;58;6;1;0
5045417;6;120.9106;61;-999;1;0
5046125;41;123.24514;55;8;0;0
5048056;20;138.88643;44;2;0;0
5048402;17;137.10611;49;8;0;0
5048503;28;128.46892;41;15;1;0
5052735;9;131.32121;29;1;0;0
5053022;34;123.869606;61;-999;0;0
5053275;10;134.63876;57;-999;1;0
5053345;44;127.572136;49;7;1;0
5053501;4;140.95206;40;8;1;0
5053733;9;123.51472;49;23;0;1
5053826;25;123.111885;29;5;1;0
5053963;17;130.72867;36;6;0;0
5054231;49;128.6686;32;4;0;0
5054255;5;150.0187;28;7;0;0
5054443;27;125.098564;54;-999;0;0
5054741;1;108.645615;49;0;0;0
5058267;9;120.68577;49;5;0;0
5058327;13;129.47878;59;-999;0;0
5058522;24;130.02698;40;9;0;0
5061130;37;126.564285;37;13;0;0
5061378;16;133.95288;54;8;1;0
5061567;9;124.71434;51;-999;0;0
5062051;40;142.65233;51;5;0;0
5062583;22;133.14328;57;-999;0;0
5062723;28;135.95319;46;0;0;0
5065658;9;134.46074;53;2;1;0
5065810;2;106.96892;43;2;0;0
5066574;18;127.91431;32;6;1;0
5066749;6;117.40235;58;-999;0;0
5066834;35;138.80586;59;-999;1;0
5067413;3;142.02298;33;10;1;0
5067686;27;145.63507;49;6;0;0
5067851;25;125.40541;32;11;1;0
5068007;49;130.90572;63;2;0;0
5068018;12;140.1008;42;9;1;0
5068025;48;128.32727;32;7;1;0
5068480;22;134.02774;59;12;1;0
5068670;18;126.5596;25;1;0;0
5069003;6;165.19408;41;2;0;0
5069188;19;143.47296;40;1;0;0
5069415;13;136.26329;51;7;1;0
5069507;18;134.24796;40;1;1;0
5079027;20;145.69965;62;-999;0;0
5079286;24;139.13611;59;-999;0;0
5085751;3;147.53505;32;2;1;0
5085790;5;153.85042;39;1;0;0
5088553;17;133.35951;50;24;0;0
5088945;15;125.50702;51;5;0;0
5088947;15;122.902435;51;5;0;0
5089350;48;128.35168;60;14;0;0
5089419;42;131.08241;60;10;1;0
5089861;13;132.24728;57;-999;0;0
